Area,PDP,SSIM,Label
4350884,877.3662751733855,0.7075221370960334,set2
4350399,883.3889069564038,0.702766489551094,set2
4360153,875.9688354656593,0.6911868715399863,set2
4352017,882.0516114347041,0.7109783714274666,set2
4355335,930.0,0.8,set2
4354637,928.7248385367502,0.7998357973843166,set2
4372396,925.942195241842,0.7940425344085882,set2
4357048,927.8615187606486,0.8008327748405574,set2
4371404,928.1408507641328,0.8075841351734172,set2
